Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
457.0,TraderTwo,Tick,0,10,-10,0,149100,149200,294,1468706,-22294,OK
457.0,TraderThree,Tick,130,107,23,107,149100,149200,6968,-19075568,318132,BREACH
457.234,TraderOne,Tick,2467,2489,-22,22,149100,149300,26208,-208908,-204508,OK
457.234,TraderTwo,Tick,0,10,-10,0,149100,149300,294,1468706,-22294,OK
457.234,TraderThree,Tick,130,107,23,107,149100,149300,6968,-19075568,328832,BREACH
457.5,TraderOne,Tick,2467,2489,-22,22,149100,149300,26208,-208908,-204508,OK
457.5,TraderTwo,Tick,0,10,-10,0,149100,149300,294,1468706,-22294,OK
457.5,TraderThree,Tick,130,107,23,107,149100,149300,6968,-19075568,328832,BREACH
457.703,TraderOne,Tick,2467,2489,-22,22,149100,149300,26208,-208908,-204508,OK
457.703,TraderTwo,Tick,0,10,-10,0,149100,149300,294,1468706,-22294,OK
457.703,TraderThree,Tick,130,107,23,107,149100,149300,6968,-19075568,328832,BREACH
458.046,TraderOne,Tick,2467,2489,-22,22,149100,149300,26208,-208908,-204508,OK
458.046,TraderTwo,Tick,0,10,-10,0,149100,149300,294,1468706,-22294,OK
458.046,TraderThree,Tick,130,107,23,107,149100,149300,6968,-19075568,328832,BREACH
458.234,TraderOne,Tick,2467,2489,-22,22,149100,149300,26208,-208908,-204508,OK
458.234,TraderTwo,Tick,0,10,-10,0,149100,149300,294,1468706,-22294,OK
458.234,TraderThree,Tick,130,107,23,107,149100,149300,6968,-19075568,328832,BREACH
458.546,TraderOne,Tick,2467,2489,-22,22,149100,149300,26208,-208908,-204508,OK
458.546,TraderTwo,Tick,0,10,-10,0,149100,149300,294,1468706,-22294,OK
458.546,TraderThree,Tick,130,107,23,107,149100,149300,6968,-19075568,328832,BREACH
458.812,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
458.812,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
458.812,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
459.015,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
459.015,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
459.015,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
459.218,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
459.218,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
459.218,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
459.5,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
459.5,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
459.5,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
459.765,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
459.765,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
459.765,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
460.031,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
460.031,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
460.031,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
460.265,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
460.265,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
460.265,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
460.453,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
460.453,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
460.453,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
460.843,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
460.843,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
460.843,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
461.062,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
461.062,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
461.062,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
461.296,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
461.296,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
461.296,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
461.484,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
461.484,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
461.484,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
461.75,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
461.75,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
461.75,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
462.046,TraderOne,Tick,2467,2489,-22,22,149100,149500,26208,-208908,-204508,OK
462.046,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
462.046,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
462.25,TraderOne,Tick,2477,2489,-12,12,149100,149500,26058,-214758,-212358,OK
462.25,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
462.25,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
462.562,TraderOne,Tick,2477,2489,-12,12,149100,149500,26058,-214758,-212358,OK
462.562,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
462.562,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
462.718,TraderOne,Tick,2477,2489,-12,12,149100,149500,26058,-214758,-212358,OK
462.718,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
462.718,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
462.968,TraderOne,Tick,2477,2489,-12,12,149100,149500,26058,-214758,-212358,OK
462.968,TraderTwo,Tick,0,10,-10,0,149100,149500,294,1468706,-24294,OK
462.968,TraderThree,Tick,130,107,23,107,149100,149500,6968,-19075568,354832,BREACH
463.281,TraderOne,Tick,2487,2489,-2,2,149100,149200,25908,-218608,-218408,OK
463.281,TraderTwo,Tick,0,10,-10,0,149100,149200,294,1468706,-22294,OK
463.281,TraderThree,Tick,130,107,23,107,149100,149200,6968,-19075568,318132,BREACH
463.546,TraderOne,Tick,2487,2489,-2,2,149100,148900,25908,-218608,-219008,OK
463.546,TraderTwo,Tick,0,10,-10,0,149100,148900,294,1468706,-22294,OK
463.546,TraderThree,Tick,130,107,23,107,149100,148900,6968,-19075568,286032,BREACH
463.796,TraderOne,Tick,2487,2499,-12,12,149100,149000,26206,-217906,-219106,OK
463.796,TraderTwo,Tick,0,10,-10,0,149100,149000,294,1468706,-22294,OK
463.796,TraderThree,Tick,130,107,23,107,149100,149000,6968,-19075568,296732,BREACH
464.046,TraderOne,Tick,2487,2499,-12,12,149100,149000,26206,-217906,-219106,OK
464.046,TraderTwo,Tick,0,10,-10,0,149100,149000,294,1468706,-22294,OK
464.046,TraderThree,Tick,130,107,23,107,149100,149000,6968,-19075568,296732,BREACH
464.25,TraderOne,Tick,2487,2499,-12,12,149100,149000,26206,-217906,-219106,OK
464.25,TraderTwo,Tick,0,10,-10,0,149100,149000,294,1468706,-22294,OK
464.25,TraderThree,Tick,130,107,23,107,149100,149000,6968,-19075568,296732,BREACH
464.531,TraderOne,Tick,2487,2499,-12,12,149100,149000,26206,-217906,-219106,OK
464.531,TraderTwo,Tick,0,10,-10,0,149100,149000,294,1468706,-22294,OK
464.531,TraderThree,Tick,130,107,23,107,149100,149000,6968,-19075568,296732,BREACH
464.734,TraderOne,Tick,2487,2499,-12,12,149100,149000,26206,-217906,-219106,OK
464.734,TraderTwo,Tick,0,10,-10,0,149100,149000,294,1468706,-22294,OK
464.734,TraderThree,Tick,130,107,23,107,149100,149000,6968,-19075568,296732,BREACH
465.0,TraderOne,Tick,2487,2499,-12,12,149100,149000,26206,-217906,-219106,OK
465.0,TraderTwo,Tick,0,10,-10,0,149100,149000,294,1468706,-22294,OK
465.0,TraderThree,Tick,130,107,23,107,149100,149000,6968,-19075568,296732,BREACH
465.25,TraderOne,Tick,2487,2499,-12,12,149100,149000,26206,-217906,-219106,OK
465.25,TraderTwo,Tick,0,10,-10,0,149100,149000,294,1468706,-22294,OK
465.25,TraderThree,Tick,130,107,23,107,149100,149000,6968,-19075568,296732,BREACH
465.468,TraderOne,Tick,2487,2499,-12,12,149100,149100,26206,-217906,-217906,OK
465.468,TraderTwo,Tick,0,10,-10,0,149100,149100,294,1468706,-22294,OK
465.468,TraderThree,Tick,130,107,23,107,149100,149100,6968,-19075568,307432,BREACH
465.75,TraderOne,Tick,2497,2499,-2,2,149000,149100,26057,-216757,-216557,OK
465.75,TraderTwo,Tick,0,10,-10,0,149000,149100,294,1468706,-21294,OK
465.75,TraderThree,Tick,130,107,23,107,149000,149100,6968,-19075568,305132,BREACH
466.0,TraderOne,Tick,2507,2499,8,-8,149300,149100,26356,-217056,-215456,OK
466.0,TraderTwo,Tick,0,10,-10,0,149300,149100,294,1468706,-24294,OK
466.0,TraderThree,Tick,130,107,23,107,149300,149100,6968,-19075568,312032,BREACH
466.203,TraderOne,Tick,2507,2499,8,-8,149300,149100,26356,-217056,-215456,OK
466.203,TraderTwo,Tick,0,10,-10,0,149300,149100,294,1468706,-24294,OK
466.203,TraderThree,Tick,130,107,23,107,149300,149100,6968,-19075568,312032,BREACH
466.531,TraderOne,Tick,2507,2499,8,-8,149300,149100,26356,-217056,-215456,OK
466.531,TraderTwo,Tick,0,10,-10,0,149300,149100,294,1468706,-24294,OK
466.531,TraderThree,Tick,130,107,23,107,149300,149100,6968,-19075568,312032,BREACH
466.781,TraderOne,Tick,2517,2499,18,-18,149000,149100,26207,-216907,-218707,OK
466.781,TraderTwo,Tick,0,10,-10,0,149000,149100,294,1468706,-21294,OK
466.781,TraderThree,Tick,130,107,23,107,149000,149100,6968,-19075568,305132,BREACH
467.046,TraderOne,Tick,2517,2499,18,-18,149000,149100,26207,-216907,-218707,OK
467.046,TraderTwo,Tick,0,10,-10,0,149000,149100,294,1468706,-21294,OK
467.046,TraderThree,Tick,130,107,23,107,149000,149100,6968,-19075568,305132,BREACH
467.218,TraderOne,Tick,2517,2499,18,-18,149000,149100,26207,-216907,-218707,OK
467.218,TraderTwo,Tick,0,10,-10,0,149000,149100,294,1468706,-21294,OK
467.218,TraderThree,Tick,130,107,23,107,149000,149100,6968,-19075568,305132,BREACH
467.5,TraderOne,Tick,2517,2499,18,-18,149000,149100,26207,-216907,-218707,OK
467.5,TraderTwo,Tick,0,10,-10,0,149000,149100,294,1468706,-21294,OK
467.5,TraderThree,Tick,130,107,23,107,149000,149100,6968,-19075568,305132,BREACH
467.718,TraderOne,Tick,2517,2499,18,-18,149000,149100,26207,-216907,-218707,OK
467.718,TraderTwo,Tick,0,10,-10,0,149000,149100,294,1468706,-21294,OK
467.718,TraderThree,Tick,130,107,23,107,149000,149100,6968,-19075568,305132,BREACH
468.062,TraderOne,Tick,2517,2509,8,-8,149000,149100,26505,-218205,-219005,OK
468.062,TraderTwo,Tick,0,10,-10,0,149000,149100,294,1468706,-21294,OK
468.062,TraderThree,Tick,130,107,23,107,149000,149100,6968,-19075568,305132,BREACH
468.218,TraderOne,Tick,2517,2509,8,-8,149000,149100,26505,-218205,-219005,OK
468.218,TraderTwo,Tick,0,10,-10,0,149000,149100,294,1468706,-21294,OK
468.218,TraderThree,Tick,130,107,23,107,149000,149100,6968,-19075568,305132,BREACH
468.515,TraderOne,Tick,2517,2509,8,-8,149000,149100,26505,-218205,-219005,OK
468.515,TraderTwo,Tick,0,10,-10,0,149000,149100,294,1468706,-21294,OK
468.515,TraderThree,Tick,130,107,23,107,149000,149100,6968,-19075568,305132,BREACH
468.765,TraderOne,Tick,2517,2509,8,-8,149000,149100,26505,-218205,-219005,OK
468.765,TraderTwo,Tick,0,10,-10,0,149000,149100,294,1468706,-21294,OK
468.765,TraderThree,Tick,130,107,23,107,149000,149100,6968,-19075568,305132,BREACH
469.031,TraderOne,Tick,2517,2516,1,-1,149200,149100,26401,-218101,-218001,OK
469.031,TraderTwo,Tick,0,10,-10,0,149200,149100,294,1468706,-23294,OK
469.031,TraderThree,Tick,130,107,23,107,149200,149100,6968,-19075568,309732,BREACH
469.265,TraderOne,Tick,2517,2516,1,-1,149200,149100,26401,-218101,-218001,OK
469.265,TraderTwo,Tick,0,10,-10,0,149200,149100,294,1468706,-23294,OK
469.265,TraderThree,Tick,130,107,23,107,149200,149100,6968,-19075568,309732,BREACH
469.546,TraderOne,Tick,2517,2516,1,-1,149200,149100,26401,-218101,-218001,OK
469.546,TraderTwo,Tick,0,10,-10,0,149200,149100,294,1468706,-23294,OK
469.546,TraderThree,Tick,130,107,23,107,149200,149100,6968,-19075568,309732,BREACH
469.765,TraderOne,Tick,2527,2516,11,-11,148900,149100,26252,-217952,-220152,OK
469.765,TraderTwo,Tick,0,10,-10,0,148900,149100,294,1468706,-20294,OK
469.765,TraderThree,Tick,130,107,23,107,148900,149100,6968,-19075568,302832,BREACH
469.953,TraderOne,Tick,2527,2516,11,-11,148900,149100,26252,-217952,-220152,OK
469.953,TraderTwo,Tick,0,10,-10,0,148900,149100,294,1468706,-20294,OK
469.953,TraderThree,Tick,130,107,23,107,148900,149100,6968,-19075568,302832,BREACH
470.25,TraderOne,Tick,2527,2516,11,-11,148900,149100,26252,-217952,-220152,OK
470.25,TraderTwo,Tick,0,10,-10,0,148900,149100,294,1468706,-20294,OK
470.25,TraderThree,Tick,130,107,23,107,148900,149100,6968,-19075568,302832,BREACH
470.546,TraderOne,Tick,2527,2526,1,-1,148900,149100,26103,-217803,-218003,OK
470.546,TraderTwo,Tick,0,10,-10,0,148900,149100,294,1468706,-20294,OK
470.546,TraderThree,Tick,130,107,23,107,148900,149100,6968,-19075568,302832,BREACH
470.734,TraderOne,Tick,2527,2526,1,-1,148900,149000,26103,-217803,-217903,OK
470.734,TraderTwo,Tick,0,10,-10,0,148900,149000,294,1468706,-20294,OK
470.734,TraderThree,Tick,130,107,23,107,148900,149000,6968,-19075568,292132,BREACH
470.953,TraderOne,Tick,2527,2526,1,-1,148900,149000,26103,-217803,-217903,OK
470.953,TraderTwo,Tick,0,10,-10,0,148900,149000,294,1468706,-20294,OK
470.953,TraderThree,Tick,130,107,23,107,148900,149000,6968,-19075568,292132,BREACH
471.296,TraderOne,Tick,2537,2526,11,-11,148900,149400,25954,-215654,-217854,OK
471.296,TraderTwo,Tick,0,10,-10,0,148900,149400,294,1468706,-23294,OK
471.296,TraderThree,Tick,130,107,23,107,148900,149400,6968,-19075568,341832,BREACH
471.484,TraderOne,Tick,2537,2526,11,-11,148900,149400,25954,-215654,-217854,OK
471.484,TraderTwo,Tick,0,10,-10,0,148900,149400,294,1468706,-23294,OK
471.484,TraderThree,Tick,130,107,23,107,148900,149400,6968,-19075568,341832,BREACH
471.718,TraderOne,Tick,2537,2526,11,-11,148900,149400,25954,-215654,-217854,OK
471.718,TraderTwo,Tick,0,10,-10,0,148900,149400,294,1468706,-23294,OK
471.718,TraderThree,Tick,130,107,23,107,148900,149400,6968,-19075568,341832,BREACH
472.015,TraderOne,Tick,2547,2526,21,-21,148900,149400,25805,-214505,-218705,OK
472.015,TraderTwo,Tick,0,10,-10,0,148900,149400,294,1468706,-23294,OK
472.015,TraderThree,Tick,130,107,23,107,148900,149400,6968,-19075568,341832,BREACH
472.218,TraderOne,Tick,2547,2536,11,-11,149900,149400,25656,-216356,-214156,OK
472.218,TraderTwo,Tick,0,10,-10,0,149900,149400,294,1468706,-27294,OK
472.218,TraderThree,Tick,130,107,23,107,149900,149400,6968,-19075568,351032,BREACH
472.515,TraderOne,Tick,2547,2546,1,-1,149300,149400,25507,-219207,-219307,OK
472.515,TraderTwo,Tick,0,10,-10,0,149300,149400,294,1468706,-24294,OK
472.515,TraderThree,Tick,130,107,23,107,149300,149400,6968,-19075568,344132,BREACH
472.828,TraderOne,Tick,2547,2546,1,-1,149300,149400,25507,-219207,-219307,OK
472.828,TraderTwo,Tick,0,10,-10,0,149300,149400,294,1468706,-24294,OK
472.828,TraderThree,Tick,130,107,23,107,149300,149400,6968,-19075568,344132,BREACH
473.046,TraderOne,Tick,2547,2546,1,-1,149300,149400,25507,-219207,-219307,OK
473.046,TraderTwo,Tick,0,10,-10,0,149300,149400,294,1468706,-24294,OK
473.046,TraderThree,Tick,130,107,23,107,149300,149400,6968,-19075568,344132,BREACH
473.203,TraderOne,Tick,2547,2546,1,-1,149300,149400,25507,-219207,-219307,OK
473.203,TraderTwo,Tick,0,10,-10,0,149300,149400,294,1468706,-24294,OK
473.203,TraderThree,Tick,130,107,23,107,149300,149400,6968,-19075568,344132,BREACH
473.484,TraderOne,Tick,2547,2546,1,-1,149300,149400,25507,-219207,-219307,OK
473.484,TraderTwo,Tick,0,10,-10,0,149300,149400,294,1468706,-24294,OK
473.484,TraderThree,Tick,130,107,23,107,149300,149400,6968,-19075568,344132,BREACH
473.75,TraderOne,Tick,2547,2556,-9,9,149900,149400,25357,-220057,-221857,OK
473.75,TraderTwo,Tick,0,10,-10,0,149900,149400,294,1468706,-27294,OK
473.75,TraderThree,Tick,130,107,23,107,149900,149400,6968,-19075568,351032,BREACH
474.0,TraderOne,Tick,2547,2556,-9,9,149900,149400,25357,-220057,-221857,OK
474.0,TraderTwo,Tick,0,10,-10,0,149900,149400,294,1468706,-27294,OK
474.0,TraderThree,Tick,130,107,23,107,149900,149400,6968,-19075568,351032,BREACH
474.234,TraderOne,Tick,2547,2556,-9,9,149900,149400,25357,-220057,-221857,OK
474.234,TraderTwo,Tick,0,10,-10,0,149900,149400,294,1468706,-27294,OK
474.234,TraderThree,Tick,130,107,23,107,149900,149400,6968,-19075568,351032,BREACH
474.453,TraderOne,Tick,2547,2556,-9,9,149900,149400,25357,-220057,-221857,OK
474.453,TraderTwo,Tick,0,10,-10,0,149900,149400,294,1468706,-27294,OK
474.453,TraderThree,Tick,130,107,23,107,149900,149400,6968,-19075568,351032,BREACH
474.75,TraderOne,Tick,2557,2556,1,-1,148900,149400,25207,-220907,-221107,OK
474.75,TraderTwo,Tick,0,10,-10,0,148900,149400,294,1468706,-23294,OK
474.75,TraderThree,Tick,130,107,23,107,148900,149400,6968,-19075568,341832,BREACH
474.984,TraderOne,Tick,2557,2556,1,-1,148900,149400,25207,-220907,-221107,OK
474.984,TraderTwo,Tick,0,10,-10,0,148900,149400,294,1468706,-23294,OK
474.984,TraderThree,Tick,130,107,23,107,148900,149400,6968,-19075568,341832,BREACH
475.281,TraderOne,Tick,2557,2556,1,-1,148900,149400,25207,-220907,-221107,OK
475.281,TraderTwo,Tick,0,10,-10,0,148900,149400,294,1468706,-23294,OK
475.281,TraderThree,Tick,130,107,23,107,148900,149400,6968,-19075568,341832,BREACH
475.578,TraderOne,Tick,2567,2556,11,-11,149400,149400,25058,-222758,-222758,OK
475.578,TraderTwo,Tick,0,10,-10,0,149400,149400,294,1468706,-25294,OK
475.578,TraderThree,Tick,130,107,23,107,149400,149400,6968,-19075568,346432,BREACH
475.796,TraderOne,Tick,2567,2556,11,-11,149400,149400,25058,-222758,-222758,OK
475.796,TraderTwo,Tick,0,10,-10,0,149400,149400,294,1468706,-25294,OK
475.796,TraderThree,Tick,130,107,23,107,149400,149400,6968,-19075568,346432,BREACH
475.968,TraderOne,Tick,2567,2556,11,-11,149400,149400,25058,-222758,-222758,OK
475.968,TraderTwo,Tick,0,10,-10,0,149400,149400,294,1468706,-25294,OK
475.968,TraderThree,Tick,130,107,23,107,149400,149400,6968,-19075568,346432,BREACH
476.203,TraderOne,Tick,2567,2556,11,-11,149400,149400,25058,-222758,-222758,OK
476.203,TraderTwo,Tick,0,10,-10,0,149400,149400,294,1468706,-25294,OK
476.203,TraderThree,Tick,130,107,23,107,149400,149400,6968,-19075568,346432,BREACH
476.484,TraderOne,Tick,2567,2556,11,-11,149300,149400,25058,-222758,-223858,OK
476.484,TraderTwo,Tick,0,10,-10,0,149300,149400,294,1468706,-24294,OK
476.484,TraderThree,Tick,130,107,23,107,149300,149400,6968,-19075568,344132,BREACH
476.703,TraderOne,Tick,2567,2556,11,-11,149300,149400,25058,-222758,-223858,OK
476.703,TraderTwo,Tick,0,10,-10,0,149300,149400,294,1468706,-24294,OK
476.703,TraderThree,Tick,130,107,23,107,149300,149400,6968,-19075568,344132,BREACH
477.0,TraderOne,Tick,2567,2556,11,-11,149300,149600,25058,-222758,-224958,OK
477.0,TraderTwo,Tick,0,10,-10,0,149300,149600,294,1468706,-25294,OK
477.0,TraderThree,Tick,130,107,23,107,149300,149600,6968,-19075568,367832,BREACH
477.296,TraderOne,Tick,2577,2556,21,-21,149300,149600,25357,-220057,-224257,OK
477.296,TraderTwo,Tick,0,10,-10,0,149300,149600,294,1468706,-25294,OK
477.296,TraderThree,Tick,130,107,23,107,149300,149600,6968,-19075568,367832,BREACH
477.484,TraderOne,Tick,2587,2556,31,-26,149000,149700,25431,-965631,-223331,OK
477.484,TraderTwo,Tick,0,10,-10,0,149000,149700,294,1468706,-26294,OK
477.484,TraderThree,Tick,130,107,23,107,149000,149700,6968,-19075568,380832,BREACH
477.703,TraderOne,Tick,2587,2556,31,-31,149000,149700,25431,-217631,-223831,OK
477.703,TraderTwo,Tick,0,10,-10,0,149000,149700,294,1468706,-26294,OK
477.703,TraderThree,Tick,130,107,23,107,149000,149700,6968,-19075568,380832,BREACH
477.968,TraderOne,Tick,2587,2556,31,-31,149000,149700,25431,-217631,-223831,OK
477.968,TraderTwo,Tick,0,10,-10,0,149000,149700,294,1468706,-26294,OK
477.968,TraderThree,Tick,130,107,23,107,149000,149700,6968,-19075568,380832,BREACH
478.234,TraderOne,Tick,2587,2556,31,-31,149000,149700,25431,-217631,-223831,OK
478.234,TraderTwo,Tick,0,10,-10,0,149000,149700,294,1468706,-26294,OK
478.234,TraderThree,Tick,130,107,23,107,149000,149700,6968,-19075568,380832,BREACH
478.531,TraderOne,Tick,2587,2556,31,-31,149000,149600,25431,-217631,-223831,OK
478.531,TraderTwo,Tick,0,10,-10,0,149000,149600,294,1468706,-25294,OK
478.531,TraderThree,Tick,130,107,23,107,149000,149600,6968,-19075568,367832,BREACH
478.796,TraderOne,Tick,2587,2556,31,-31,149000,149600,25431,-217631,-223831,OK
478.796,TraderTwo,Tick,0,10,-10,0,149000,149600,294,1468706,-25294,OK
478.796,TraderThree,Tick,130,107,23,107,149000,149600,6968,-19075568,367832,BREACH
479.0,TraderOne,Tick,2587,2556,31,-31,149000,149600,25431,-217631,-223831,OK
479.0,TraderTwo,Tick,0,10,-10,0,149000,149600,294,1468706,-25294,OK
479.0,TraderThree,Tick,130,107,23,107,149000,149600,6968,-19075568,367832,BREACH
479.25,TraderOne,Tick,2587,2556,31,-31,149000,149600,25431,-217631,-223831,OK
479.25,TraderTwo,Tick,0,10,-10,0,149000,149600,294,1468706,-25294,OK
479.25,TraderThree,Tick,130,107,23,107,149000,149600,6968,-19075568,367832,BREACH
479.593,TraderOne,Tick,2587,2556,31,-31,149000,149500,25431,-217631,-223831,OK
